device_name,cellnumber,batt_mv,uptime_s,chmln_top_ohms,chmln_bot_ohms,ds18b20_top_temp_c,ds18b20_bot_temp_c,smt_vwc_raw,smt_temp_raw,date_created_utc
P3,0493601347,4138,706,1494.382,2867.925,15.8125,16.25,93,160,"2022-10-12  07:19:04"
P3,0493601347,4142,1327,2207.637,2835.634,15.8125,16.25,94,161,"2022-10-12  07:30:13"
P3,0493601347,4141,1948,2236.842,2803.504,15.875,16.1875,95,162,"2022-10-12  07:41:33"
P3,0493601347,4140,2581,2236.842,2787.5,15.875,16.1875,94,161,"2022-10-12  07:52:41"
P3,0493601347,4139,3202,2251.497,2771.536,15.875,16.1875,95,162,"2022-10-12  08:04:02"
P3,0493601347,4127,3847,2266.187,2755.611,15.8125,16.1875,94,162,"2022-10-12  08:15:34"
P3,0493601347,4138,4481,2266.187,2755.611,15.8125,16.1875,94,161,"2022-10-12  08:26:54"
P3,0493601347,4137,5114,2280.912,2739.726,15.8125,16.125,94,161,"2022-10-12  08:38:02"
P3,0493601347,4127,5735,2280.912,2739.726,15.75,16.0625,95,161,"2022-10-12  08:49:22"
P3,0493601347,4134,6368,2295.673,2723.881,15.8125,16.125,93,159,"2022-10-12  09:00:42"
P3,0493601347,4135,7001,2295.673,2723.881,15.8125,16.125,94,161,"2022-10-12  09:11:50"
P3,0493601347,4134,7622,2295.673,2708.074,15.8125,16.0625,95,161,"2022-10-12  09:23:11"
P3,0493601347,4132,8255,2295.673,2708.074,15.75,16,95,161,"2022-10-12  09:34:30"
P3,0493601347,4128,8889,2310.469,2708.074,15.8125,16,95,161,"2022-10-12  09:45:39"
P3,0493601347,4126,9510,2310.469,2692.308,15.75,15.9375,95,161,"2022-10-12  09:56:59"
P3,0493601347,4129,10143,2325.301,2692.308,15.6875,15.9375,94,161,"2022-10-12  10:08:19"
P3,0493601347,4129,10783,2325.301,2692.308,15.75,15.875,95,161,"2022-10-12  10:19:34"
P3,0493601347,4129,11404,2325.301,2676.58,15.6875,15.875,93,158,"2022-10-12  10:30:54"
P3,0493601347,4127,12037,2325.301,2676.58,15.6875,15.875,95,160,"2022-10-12  10:42:14"
P3,0493601347,4116,12682,2325.301,2676.58,15.6875,15.8125,95,160,"2022-10-12  10:53:34"
P3,0493601347,4109,13304,2280.912,2676.58,15.625,15.8125,97,160,"2022-10-12  11:04:42"
P3,0493601347,4115,13936,2049.47,2660.891,15.6875,15.5625,98,159,"2022-10-12  11:16:02"
P3,0493601347,4118,14558,1895.349,2645.241,15.6875,15.625,98,159,"2022-10-12  11:27:10"
P3,0493601347,4125,15180,1992.966,2660.891,15.5625,15.5625,99,160,"2022-10-12  11:38:19"
P3,0493601347,4114,15808,2266.187,2660.891,15.4375,15.1875,99,158,"2022-10-12  11:49:34"
P3,0493601347,4122,17074,3234.153,2692.308,15.0625,14.75,99,157,"2022-10-12  12:12:25"
P3,0493601347,4111,17712,3285.714,2708.074,14.75,14.6875,98,154,"2022-10-12  12:23:38"
P3,0493601347,4110,18338,3407.602,2723.881,14.625,14.625,99,156,"2022-10-12  12:34:52"
P3,0493601347,4121,18960,3531.746,2723.881,14.5,14.5625,99,156,"2022-10-12  12:46:00"
P3,0493601347,4115,19581,3658.211,2723.881,14.5,14.625,100,157,"2022-10-12  12:57:30"
P3,0493601347,4119,20225,3200,2739.726,14.4375,14.5625,100,156,"2022-10-12  13:08:39"
P3,0493601347,4118,20846,2916.667,2739.726,14.375,14.625,99,156,"2022-10-12  13:19:58"
P3,0493601347,4116,21479,2819.549,2739.726,14.375,14.5625,100,157,"2022-10-12  13:31:19"
P3,0493601347,4117,22114,2803.504,2739.726,14.4375,14.5625,98,154,"2022-10-12  13:42:40"
P3,0493601347,4104,22752,2771.536,2739.726,14.4375,14.625,100,156,"2022-10-12  13:53:54"
P3,0493601347,4105,23379,2723.881,2739.726,14.4375,14.75,100,157,"2022-10-12  14:05:07"
P3,0493601347,4114,24001,2692.308,2723.881,14.5,14.75,100,157,"2022-10-12  14:16:16"
P3,0493601347,4114,25274,2552.147,2723.881,14.5625,14.875,98,157,"2022-10-12  14:39:03"
P3,0493601347,4103,25895,2536.765,2708.074,14.625,15,97,157,"2022-10-12  14:50:23"
P3,0493601347,4105,26528,2536.765,2708.074,14.625,15.0625,96,158,"2022-10-12  15:01:43"
P3,0493601347,4100,27173,2536.765,2692.308,14.6875,15.0625,97,158,"2022-10-12  15:13:03"
P3,0493601347,4112,27794,2552.147,2692.308,14.75,15.125,96,158,"2022-10-12  15:24:22"
P3,0493601347,4102,28427,2552.147,2692.308,14.8125,15.1875,96,158,"2022-10-12  15:35:43"
P3,0493601347,4109,29061,2552.147,2676.58,14.875,15.1875,96,158,"2022-10-12  15:47:03"
P3,0493601347,4105,29694,2552.147,2676.58,14.875,15.25,94,156,"2022-10-12  15:58:24"
P3,0493601347,4101,30328,2552.147,2676.58,14.875,15.3125,96,158,"2022-10-12  16:09:33"
P3,0493601347,4108,30949,2552.147,2676.58,14.9375,15.3125,95,158,"2022-10-12  16:20:53"
P3,0493601347,4095,31596,2552.147,2676.58,14.9375,15.3125,96,159,"2022-10-12  16:32:26"
P3,0493601347,4105,32229,2552.147,2660.891,15,15.3125,96,159,"2022-10-12  16:43:46"
P3,0493601347,4105,32862,2552.147,2660.891,14.9375,15.3125,96,159,"2022-10-12  16:55:06"
